URL,Preferred,Mall,Product Name,Main Category,Sub Category 1,Sub Category 2,Current Rating,Total Rating,Total Sold,Favorite,Start Price Range,Start Discount Range,End Price Range,End Discount Range,Discount Percentage,Free Shipping,Free Shipping Info,Shipping Location,Start Shipping Price Range,End Shipping Price Range,Brand Name,Store Name,Store Ratings,Store Products Count,Store Response Rate,Store Response Time,Store Joined,Store Followers,Shipping From,Vouchers Available,Bundle Details,Coins Available,Product Variation List,Lowest Price Guarantee,Whole Sale,Five Star,Four Star,Three Star,Two Star,One Star,With Comments,With Media,Description
https://shopee.ph/Rechargeable-Electric-Fruit-Juicer-Cup-i.30310170.2058068512,0,0,Rechargeable Electric Fruit Juicer Cup,Home Appliances,Small Kitchen Appliances,"Blender, Juicer, & Mixer",4.2,"4,600","13,200","2,600",169,400,,,58,0,,"Metro Manila, Metro Manila",5,,No Brand,albee_298,"849,100",,38,within minutes,3 years ago,"255,300","Metro Manila, Metro Manila",0,0,0,"pink,green,blue,violet",1,1,"3,100",,417,211,433,,"1,100","Product size: 380mlLid material: food grade PPCup body mass: Platinum borosilicate glassBase material: food grade ABSBlade material: stainless steel 304Motor specifications: DC3.7VMotor speed: no-load 22000 RPM (± 15%), load 15000 rpm (± 15%)Operating current: 10-12ABattery: 2200mAhCarton size: 80*80*245mm (l * w * h)Charging time: 3 hours can be filled withTime: full press 12-18 juice, with two mobile phones#fruitjucercup#juicercup#cod"
https://shopee.ph/Akari-8-inch-Rechargeable-Cooling-Fan-(ARF-5873)-and-5-Rechargeable-Cooling-Fan-(ARF-5875)-i.29256376.1893674619,0,1,"Akari 8-inch Rechargeable Cooling Fan (ARF-5873) and 5"" Rechargeable Cooling Fan (ARF-5875)",Home Appliances,Cooling & Heating,Personal Fan,4.7,"2,300","4,400","2,400",926,"1,800",,,49,0,,"Metro Manila, Metro Manila",0,,Akari,akariphilippines,"25,400",,33,within hours,3 years ago,"57,400","Metro Manila, Metro Manila",0,0,1,,0,0,"1,900",,64,34,58,,,"8” LED Rechargeable Cooling Fan and 5""  LED Rechargeable Cooling FanRechargeable with overcharge and overdischarge protection functionWith USB ready power bankWith super bright night light functionWith AC charging and DC operationUp to 5 hours operating timeLED Power: 1 wattFan Power: 3 wattsInput voltage: 220-240VAC/50-60HzBattery: Rechargeable Lead-acid 4V 2400 mAhOperating time:LED(High): 4 hoursLED(Low): 6 hours            Fan  (High): 3 hours            Fan  (Low): 5 hoursCharging time: 20 hoursUSB Ampere Rating: 5V 500mADC Input Port: DC 5-7VWith Charging Indicator and USB indicator"
https://shopee.ph/XUEBAMI-2L-Scarlett-Stainless-Steel-Electric-Kettle-i.77572956.6749729353,0,0,XUEBAMI 2L Scarlett Stainless Steel Electric Kettle,Home Appliances,Small Kitchen Appliances,Kettles & Air-Pots,4.6,,"2,200",,199,399,,,50,0,,"Metro Manila, Metro Manila",3,,No Brand,xuebami.ph,,,98,within minutes,28 months ago,"79,600","Metro Manila, Metro Manila",1,1,0,,0,0,,,48,18,36,,,"2L Scarlett Stainless Steel Electric Kettle•luxury high-grade stainless steel pot bodyOriginal cup black 360-degree rotating design•Express high-performance,security,insurance,the latest international pop style.•beautiful and elegant: work lights displayThe use of special stainless steel heating Equipment and last longer.•Automatic Power off after boiling•Anhydrous dry automatic power-off,safetyDevices,and reliable.•Economic,convenient and elegant appearance.•high-quallty thermostat precise temperature control•Electric kettles Full Range of high-qualityHigh-promecision temperature controller,Water Temperature must reach 100 degreesIn order to beat,can guarantee 100% boiling water•360-degree rotationRoyal coffee pot is split with the base design,royal coffee pot is in base can be rotated 360 degree•hidden power lineExcess winding wire can be put away to save space•Model:AQE-180A•Voltage:220V•Rated Frequency:50HZ•Rated:1800W•Package Size:203x165x230mmExecutive standard:GB4706.1-2005•what’s in the box•1 x Scarlett Stainless Steel Electric Kettle•1 x dock charger•1 x Use Manual"
https://shopee.ph/-speedy-chopper-cod-i.59317358.1592137895,0,0,# speedy chopper cod,Home Appliances,Small Kitchen Appliances,"Blender, Juicer, & Mixer",4.8,"2,100",,"1,200",80,200,,,60,0,,"Metro Manila, Metro Manila",0,,No Brand,jianpfnsm556,"61,400",,61,within hours,32 months ago,"18,900","Metro Manila, Metro Manila",0,0,0,,1,1,"1,700",,38,14,18,,,"Chopping vegetables amidst morning's rush hour can be time-consuming and tedious.This speedy chopper will help you cut veggies, fruits and herbs in a jiffy.Can use this chopper not only to chop vegetables and fruits, but can be also as mincer and grinder to mince boneless meats and cottage cheese.Can quickly make chopped saladsIt facilitates easy and speedy chopping, mincing and whipping#chopper #speedy #cod #sale "
https://shopee.ph/Capsule-Cutter-Food-Juicer-i.26143865.7234307104,0,0,Capsule Cutter Food Juicer,Home Appliances,Small Kitchen Appliances,Specialty & Appliances,4.8,,,"1,800",259,550,,,53,0,,"Metro Manila, Metro Manila",3,,No Brand,ryanuy6,"230,700",,94,within minutes,3 years ago,"126,500","Metro Manila, Metro Manila",1,0,0,,1,1,"2,700",,45,8,50,,,"Description:  Features: 100% brand new and high quality With 4 ultra-sharp stainless iron blades rotator for fast and even chopping/mincing. Powered by power cable. Perfect for chopping food fast, with anti-skid base and transparent body. Perfect for slicing boneless meat/ vegetable/ fruit salads/ onion and garlic, cutting various foods for baby, chopping herbs, veggies, pesto and more. Safe and convenient for use, making vegetable preparation fun and easy, easy to clean after use. It's a great kitchen tool for household use. Very convenient and fast(Only 2 seconds to finish the work).  Just press the top button for seconds to finish the work. It is very easy to disassemble. Just rinse with tap water for seconds after disassembling.   Specification: Plug: EU Plug Rated voltage: 220V Rated power: 250W Rated frequency: 50Hz Capacity: 600ml Material: ABS, PC, PP, Electronic components, 430 stainless steel Dimensions: 23.5x12cm(9.25x4.72in)(approx) Color: Clear&Pink Quantity: 1 set  Note: Transition: 1cm=10mm=0.39inch No retail package. Please allow 1-3mm error due to manual measurement. pls make sure you do not mind before you bid. Due to the difference between different monitors, the picture may not reflect the actual color of the item. Thank you!  Package includes: 1 x Meat Grinder 1 x Charging Cable 1 x User Manual"
https://shopee.ph/Car-Household-Vacuum-Cleaner-USB-Wireless-Rechargeable-Portable-Handheld-cleaner-120W-Dry-Wet-dual-use-Vacuum-cleaner-i.45193217.6601584214,1,0,Car & Household Vacuum Cleaner USB Wireless Rechargeable Portable Handheld cleaner 120W Dry Wet dual use Vacuum-cleaner,Home Appliances,Vacuum Cleaners & Floor Care,Wet & Dry Vacuum,4.8,"2,400",,"3,600",865,"1,977",,,56,0,,"Metro Manila, Metro Manila",0,,No Brand,tyoung.ph,"18,100","5,400",81,within hours,35 months ago,"11,700",1000,1,0,0,,1,1,,,73,12,37,,,"Description:Strong suction and thorough cleaning - the super powerful 120 W motor provides strong suction of up to 3200Kpa, can easily absorb hair, food debris, particles and less than 0.1 micron hidden debris on the couch, cushion, etc. Good option for daily quick pick-up, car cleaning and home cleaning.Versatile, compatible with dry and wet cleaning - this handheld vacuum is versatile with more than one accessory; The extended hose widens the scope of cleaning and facilitates cleaning. The crack tool allows you to collect waste in narrow corners or in space; The dust brush allows you to absorb hair or debris from the delicate surface and interior decoration. It helps you to easily clean dust, debris, bread crumbs, pet hair, dog hair, cat hair and liquids (no more than 100 ml).Wireless, lightweight, portable, wireless and accessible. This wireless vacuum cleaner is lightweight and easy to transport. Free the machine and help you clean stairs, kitchens, floors, carpets, cars and hard-to-reach places.Fast charging, multiple protections - the portable vacuum cleaner adopts 2200 mAh lithium-ion batteries, the latest generation of charging technology and self-developed intelligent energy management technology, allowing you to quickly charge the batteries in 3-4 hours and It has 30 minutes of long running time.Multiple protections provided by intelligent energy management technology better guarantee the safety of the equipment during the entire charging process.Specification:Working voltage: 100V-240VTrue air: 3200kpaRated speed: 29000-31000rpmBattery capacity: 2200MAHRated power: 120WPower cord length: about 1mMaterial: ABSSize: 35 * 10cmPackage Includes:1 x handheld car vacuum1 x flat slit nozzle1x flexible hose to extend EVA1 x powder brush2 x hose connector1 x English Manual"
https://shopee.ph/Hydrosep-Sediment-Filter-10-SL-i.216750287.7948949169,0,0,"Hydrosep Sediment Filter 10""SL",Home Appliances,Home Appliance Parts & Accessories,Water Dispenser Parts,4.9,,"1,300",,55,0,,,0,0,,"Metro Manila, Metro Manila",0,,No Brand,overs.ph,"2,400",,80,within hours,10 months ago,,"Metro Manila, Metro Manila",0,0,0,"1micron,5micron,10micron,20micron",0,0,,,1,0,1,,,"Hydrosep Sediment Filter 10""SL1 micron 5 micron 10 micron 20micron Warranty policy - pls check carefully after u receive the items, all items are brand new "
https://shopee.ph/COD-7-speeds-Scarlett-Hand-Mixer-i.39615554.1010466902,0,0,COD 7 speeds Scarlett Hand Mixer,Home Appliances,Small Kitchen Appliances,"Blender, Juicer, & Mixer",4.7,"2,900","6,300","2,300",209,499,,,58,0,,"Metro Manila, Metro Manila",5,8,Scarlett,xac.ph,"70,300",,48,within minutes,3 years ago,"25,500","Metro Manila, Metro Manila",1,0,0,,1,1,,,79,21,50,,,----- IMPORTANT REMINDERS  PLEASE READ BEFORE PLACING AN ORDER ------*** NOTE*** Max of 2 pcs can fit in free shipping pouch.  . For combine shipping pls chat us if the items can fit in one pouch otherwise pls order separately to avail FREE SHIPPING.Electric Mixer220-240V/50/60HzStainless steel strip beaters and dough hooksEasy storage180w
https://shopee.ph/Wireless-intelligent-pump-for-bottled-water-i.35364345.2400390672,0,0,Wireless intelligent pump for bottled water,Home Appliances,Small Kitchen Appliances,Electric Water Dispenser Pump,4.8,"2,300","6,100","1,700",95,580,,,84,0,,"Metro Manila, Metro Manila",5,,No Brand,akerman.shop,"171,600",,38,within hours,3 years ago,"84,100","Metro Manila, Metro Manila",0,0,0,"white/bkacj,pink/violet",1,1,"1,900",,58,12,39,,,"Water dispensers are coldDesktop rated voltage 5 (V)Rated power 4 (W)Rated frequency 50 (Hz)Whether it is plugged in or notWireless electric water pump for home and outdoor use.Easy to carry, android charging interface, distribution charging line,Food-grade silicone water pipes (water pipes can be replaced after being used for longer, which is more sanitary and healthy)Full charge prompt, touch the water, convenient and comfortable.304 stainless steel pipe, with stylish and compact body design, highlight the quality!5 to 8 barrels of water can be used for a full charge."
https://shopee.ph/USJE-F-680-Portable-Clip-fan-i.23804293.2597383407,0,0,USJE F-680 Portable Clip fan,Home Appliances,Cooling & Heating,Personal Fan,4.8,"4,500","16,600","1,300",99,0,130,,0,0,,"Metro Manila, Metro Manila",48,,No Brand,familyfus,"177,800",,71,within hours,3 years ago,,"Bulacan, North Luzon",1,0,0,"4 Blade Random Color,5 Blade Random Color,5 Blade Blue,5 Blade Pink,5 Blade Purple,5 Blade Green",1,1,"3,900",,78,34,90,"1,400",,"100% Brand New and Good QualitySoft blades, won't hurt when accidentally touchedCompact and portable,Blade size :17 cmMaterial: PlasticTable ClipVoltage: 220vKey SpecificationsEnergy efficientWhisper quiet operationSleek, Space saving designLight weight"
https://shopee.ph/Wearable-Personal-Air-Purifier-Necklace-USB-Ioniser-Air-Fresher-Cleaner-Negative-Ion-Ozone-Car-For-Adults-Kids-i.296563925.6251995113,1,0,Wearable Personal Air Purifier Necklace USB Ioniser Air Fresher Cleaner Negative Ion Ozone Car For Adults Kids,Home Appliances,Humidifiers & Air Purifiers,Air Purifiers,4.8,,,,449,"1,320",,,66,0,,"Metro Manila, Metro Manila",0,,No Brand,kimso.ph,,,100,within hours,3 months ago,"1,300",7116,1,0,0,"Black,White",0,0,,,6,1,3,,,"Decription: Features:1.The pulse tip technology is used to release a large amount of oxygen anion. The latest double carbon brush double negative ion generator design uses over 6 million negative ions to effectively remove harmful substances such as floating dust, smoke, formaldehyde and PM2.5 in the air.2.Release a large amount of oxygen anion, kill harmful bacteria, mold and virus, decompose smoke, odor and formaldehyde, benzene and other harmful gases released by car parts (such as sheet, leather).3.Negative ions promote metabolism, activate cells, refresh and relieve motion sickness.4.Mini,portable necklace design, stylish and convenient to carry.5.Easy to operate, one button for on/off.Just press the button for two seconds to enjoy the fresh air.Notice:Actual color may be slightly different from the image due to different monitor and light effectPlease allow 1-3cm deviation due to manual measurementSpecification:Input voltage: 5VInput power: 0.1WSize: 60x55x17mmLength of use: >20 hoursPower Supply:USBIncluded: 1x Air Purifier Necklace1x Charging Cable"
https://shopee.ph/Clip-fan-Mini-Fan-Home-Electric-Fan-Table-Clip-Fan-portable-fan-table-fan-desk-fan-5-Blades-Fan-i.279508691.6740910981,0,0,5 Blades Fan Clip fan Mini Fan Home Electric Fan Table Clip Fan portable fan table fan desk fan,Home Appliances,Cooling & Heating,Desk Fan,4.8,,"1,900",,50,0,125,,0,0,,"Metro Manila, Metro Manila",48,,No Brand,zbhmarketing,"3,300",,86,within hours,4 months ago,"5,200","Laguna, South Luzon",1,0,0,"Red,Pink,Black,Kiddie Fan,5 pcs Blade ONLY",0,0,,,14,5,5,,,"100% Brand New and Good QualitySoft blades, won't hurt when accidentally touchedCompact and portable,Blade size :12.5 cmMaterial: PlasticTable ClipVoltage: 220vKey SpecificationsEnergy efficientWhisper quiet operationSleek, Space saving designLight weight"
https://shopee.ph/COD-Wearable-Negative-Ion-Air-Purifier-Car-USB-Ioniser-Air-Fresher-Cleaner-Personal-Ionizer-Necklace-Negative-Ion-Ozone-For-Adults-Kids-i.300569761.4754452008,0,0,COD Wearable Negative Ion Air Purifier Car USB Ioniser Air Fresher Cleaner Personal Ionizer Necklace Negative Ion Ozone For Adults Kids,Home Appliances,Humidifiers & Air Purifiers,Air Purifiers,4.9,,,,349,799,,,56,0,,"Metro Manila, Metro Manila",0,,No Brand,howstore.ph,"2,100",,83,within hours,3 months ago,"1,900",17432,0,0,0,"black,blue,pink,white,green",0,0,,,1,0,1,,,"Features:1. Small size: Portable mini air purifier comes with a durable lanyard, can be hung around the neck like wearing a delicate necklace, easy to carry without any burden. Refresh your mind by purifying the air around you.2. USB charging and low power consumption: zero ozone and no radiation, safer and healthier to use.3. Absorb formaldehyde: it can release up to 6 million negative ions to resolve the air quality problems around you, like eliminate second-hand smoke and purify the surrounding air.4. Wear effective range: centered on the wearer, around 3 square meters, can effectively provide purification function5. The air purifier's working volume is as low as 5db, so you can use it in the office or bedroom without any disturbance.Specifications:Size: 5.5X6X2CMColor: white, blackBattery: 200MAHNegative ion concentration: 6 million pieces / cubic centimeterPackage Included:1 x Wearable Air Purifier,1 x User Manual,1 x Neck Chain,1 x USB Cable"
https://shopee.ph/Usb-Portable-Humidifier-Mini-Ultrasonic-Air-Humidifier-Romantic-Soft-Light-Essential-Oil-Diffuser-Car-Purifier-Cool-Mist-Maker-i.287592354.6144533464,0,0,Usb Portable Humidifier Mini Ultrasonic Air Humidifier Romantic Soft Light Essential Oil Diffuser Car Purifier Cool Mist Maker,Home Appliances,Humidifiers & Air Purifiers,Humidifier,4.7,,,,93,199,246,781,69,0,,"Metro Manila, Metro Manila",0,,No Brand,hugotech.ph,"1,600",,96,within hours,4 months ago,"1,600",5886,1,0,0,"White,Pink,Navy Blue,5 Pcs Filter Rod,Lavender-10ML,Rose-10ML,Lemon-10ML,Lily-10ML,Jasmine-10ML",0,0,,,10,7,3,,,"Features:1.Continuous spray and indirect spray two modes, one key switch2. Colorful atmosphere lights, cool3. Low noise, does not affect sleep4. Moisturize at any time, not wet the desktop5. Compact and lightweight, can be used in the carInstructions:1. Pull up the cover2. Add water to the water tank3. Plug in the power4. Press the work button to useSpecifications:Rated input: DC5V / 1AWorking current: 250-350mAScheduled shutdown time: 4h / 6hSpray volume: 30-45mL /hMaterial: ABSSize: 119 * 78 * 78mm/4.69*3.07*3.07""Color:White/Pink/ BlueNotes:1. Due to the different monitor and light effect, the actual color of the item might be slightly different from the color showed on the pictures. Thank you!2. Please allow 1-3cm measuring deviation due to manual measurement.Package Includes: 1 x Humidifier 1 x USB Cable 1 x User Manual#car humidifier#ultrasonic humidifier#humidifier#humidifier mist #mini humidifier #humidifier usb#portable humidifier#mini usb humidifier#usb car diffuser #ultrasonic humidifier"
https://shopee.ph/220ml-Air-Humidifier-Mini-Portable-Essential-Oil-Aromatherapy-Diffuser-for-Home-Office-Car-i.93307231.5432848472,1,0,220ml Air Humidifier Mini Portable Essential Oil Aromatherapy Diffuser for Home Office Car,Home Appliances,Humidifiers & Air Purifiers,Humidifier,4.7,"2,100","7,500","2,200",55,120,155,370,58,0,,"Metro Manila, Metro Manila",0,,No Brand,ristina.ph,"28,100",,90,within hours,25 months ago,,37291,1,0,0,"White,Green,Pink,5Pcs Filter",1,1,"1,900",,54,33,67,,,"220ml Ultrasonic Air Humidifier Mini Portable Essential Oil Aromatherapy Diffuser for Home Office CarSpecificationColor: White, Pink, GreenSize: 80*80*103mmWatt: 1.5WTank: 220mlMaterial: ABS / Slicone Spray amount: 40ml/hTime: 4h - 6hVoltage: DC5V / 1AWeight: 100gPackage included:1 x Mini Humidifier"
https://shopee.ph/Akari-Rechargeable-360%C2%B0-LED-Clip-Fan-(AJF-5509W)-i.29256376.6303360706,0,1,Akari Rechargeable 360° LED Clip Fan (AJF-5509W),Home Appliances,Cooling & Heating,Personal Fan,4.8,"2,200","4,200","2,700",371,"1,000",,,63,0,,"Metro Manila, Metro Manila",0,,Akari,akariphilippines,"25,400",,33,within hours,3 years ago,"57,500","Metro Manila, Metro Manila",0,0,1,,0,0,"1,900",,45,25,54,,,6WOperating Time:Fan2 hrs (High)3 hrs & 30mins (Mid)6 hrs (Low)LED: 4 hrsFan and LED: 1 hr (High)Charging Time: 6 hrsCharging Indicator: RedFull Charge Indicator: GreenBattery: 1500mAh LithiumInput Voltage: DC 5V
https://shopee.ph/Cherry-Ion-Personal-Air-Purifier-i.55801612.5738157225,0,1,Cherry Ion Personal Air Purifier,Home Appliances,Humidifiers & Air Purifiers,Air Purifiers,4.9,,"2,300",,"3,200","3,500","4,000","4,000",14,0,,"Metro Manila, Metro Manila",15,,Cherry Mobile,cherrymobileph,"10,100",,78,within hours,33 months ago,"52,200","Metro Manila, Metro Manila",0,0,1,"Black/Silver,White/Gold,White/Rosegold,White/Pink,Black/Gold,Black/Purple,White/Silver,White/White,Rainbow Seas,Black/Red,Black/Black,Black/Orange,White/Blue,White/Lilac,Black/Yellow,White/Green,Fleur",1,1,,,20,2,6,,,"Shields you from germs, airborne viruses, dust and molds in the airHelps prevent coldsLowers stress levelStrengthens immune systemImproves blood circulationEmits 50 million ions per cm3/secondCreates a 3-ft zone of cleaner and healthier air around your personal breathing space.CHERRY ION FREQUENTLY ASKED QUESTIONS1. What is Cherry Ion?Cherry Ion is a portable air purifier that delivers fresh air anytime, anywhere. It is considered a personal rechargeable air purifier that continuously emits 50 million healthy Anions (negatively-charged ions) per cm3 / second and takes away airborne pollutants like viruses, pollen, smoke, molds and dust mites.2. How does Cherry Ion work?Cherry Ion has 2 brushes on the top right and left side that emits 50 million electrically negative charged molecules or atoms called Anions- these anions transfer the charge to particles—such as one carrying a flu virus—in the user's breathing zone and since like-charged particles repel each other, they are pushed out of the breathing zone.The Cherry Ion serves as your shield from all viruses, bacteria, allergens and other elements that may cause sickness.3. What are negative ions?Negative ions are clean and healthy molecules floating in the air or atmosphere that have been charged with electricity. It is also shown to have beneficial effects on one’s physical and mental health. It quickens the metabolism of the hormone serotonin to help regulate mood, appetite, digestion, sleep, memory and energy.Negative ions exist in nature (such as forest, post thunderstorm, greeneries and alike) and natural surroundings in the clean air that makes us feel good and refreshed.4. How do you use the Cherry Ion?Just charge it till the green light is lit, turn it on, and wear it around your neck. Adjust the strap as needed.5. Is Cherry Ion portable?Cherry Ion weighs 45 grams and is a small and lightweight device with a stylish design and a lanyard provision so you can wear it around your neck. (Cherry Ion comes with a free lanyard)6. Is Cherry Ion effective?Yes, Cherry Ion effectively cleans air pollutants within a 3-feet area around it. Cherry Ion is recommended to be worn near the face so that the negative ions emitted are close to your breathing space.The 50 million negative ions emitted in your immediate breathing space by the Cherry Ion works as an effective invisible shield that guards against and significantly reduces germs, allergens, airborne viruses, bacteria, dusts, mold, cigarette smoke, etc. in the air for a healthier breathing space.The more negative ions being emitted, the less chances of these bad elements getting into your breathing space as each negative ion serves as a cleaner or sterilizer of the air to avoid air pollutants that are harmful to health.7. Are negative ions / anions safe?Yes, negative ions are safe. There is nothing to worry about when it comes to breathing in negative ions. In fact, negative ions already occur naturally in our environment, especially in nature and the outdoors.It is known for increasing energy and improving moods, in addition to cleaning the air we breathe.8. What are the Cherry Ion’s benefits?The Cherry Ion has a lot of benefits such as:l    Reduces germs, allergens, airborne viruses, dusts and mold in the airl Prevents colds, flu, hay fever and asthmal Lowers your stress levell    Boosts your energy levell    Acts as a natural anti-depressantl Strengthens your immune systemHelps you sleep betterl    Decreases headaches and prevents sickness       Reinforces collagen productionl    Improves blood circulationIncreases mental energyl    Protects lungs from inflammation and irritation9. Can you leave Cherry Ion on continuously?Yes, Cherry Ion has Lithium Polymer battery that's been designed to be safe and long lasting. Cherry Ion’s battery life can last up to 10-12 hours on full charge. The device is rechargeable with a Micro USB cable and has a charging time of 2-3 hours.10. Does Cherry Ion create noise?Cherry Ion is designed for quiet operation and does not make any noise.11. Can you bring Cherry Ion on your flight?Yes, there are no laws that prohibit portable air purifiers on airplane flights. Moreover it is recommended to have a Cherry Ion on your flight because of the limited and confined space inside airplane cabins.12. Is Cherry Ion safe for kids?Cherry Ion is safe for kids and is highly recommended as kids and their sensitive bodies are exposed to harmful pollutants when they go to school as well as when they go outside to play.13. How long does the Cherry Ion work?The Cherry Ion quietly runs for 10 to 12 hours on a full charge.The Cherry Ion takes 2 to 3 hours for a full charge or until the green light is on.15. What is the Cherry Ion’s range / how far is its reach?The Cherry Ion creates a 3-feet zone of cleaner and healthier air around your personal"
https://shopee.ph/Mini-Portable-Electric-Sewing-Machine-Kit-With-Pedal-i.50115842.1140804743,0,0,Mini Portable Electric Sewing Machine Kit With Pedal,Home Appliances,Garment Care,Table-Top Sewing Machine,4.7,"3,700",,"5,100",188,188,450,899,58,0,,"Metro Manila, Metro Manila",18,,No Brand,cdgo.ph,"7,600",,58,within minutes,34 months ago,"4,100","Metro Manila, Metro Manila",0,0,0,"Pink,Violet,Table Board Only,Pink + Table Board,Violet + Table Board,Standard(wala ilaw)",0,0,"1,900",,75,39,87,,,"PINK & VIOLET & Standard(wala ilaw) only ship Sewing machine !!IF YOU WANT SEWING MACHINE WITH TABLE BOARD,PLEASE ORDER WITH ""violet + table board"" or ""pink + table board""New Version Coming!!100% HAVE LAMP & CUTTER!!COLOR:PINK & VIOLET!!""Power voltage: 230 VoltsPower efficiency: 50HzTwo-speed controlDouble threadsSews in a durable chain locking stitch""""Sewing is made easier and faster with the 4-in-1 Mini Electric Sewing Machine. Perfect for both beginners and experts, this machine sports easy-to-use features that will help you through everything from basic setup to custom-sized buttonholes. Instead of straining your eyes and tiring your hands trying to sew the old-fashioned way, why not use the Double Thread Sewing Machine? This handy device can help you repair rips and tears efficiently, so you can get on with the more important things in life more quickly. It can also help you create new clothes for yourself and your loved ones, saving you money and helping you let out your creative energies.""********************************************************50% Shipping fee for orders beyond P250.FREE Shipping for orders beyond P500.***********************************************************This product may be unsealed to fit in the Black Arrow pouch for free shipping.***"
https://shopee.ph/Automatic-Water-Dispenser-Water-Bottle-Pump-USB-Rechargeabl-i.87058486.2285818841,0,0,"Automatic Water Dispenser Water Bottle Pump, USB Rechargeable",Home Appliances,Small Kitchen Appliances,Electric Water Dispenser Pump,4.8,"1,400","4,500","1,100",96,399,490,988,76,0,,"Metro Manila, Metro Manila",5,,No Brand,oleole.ph,"63,100",,67,within hours,26 months ago,"17,500","Metro Manila, Metro Manila",0,0,0,"regular,smart",1,1,"1,200",,24,4,22,,,"High Compatibility: The electric pumping device suitable for pure bottled drinking water, suitable for a variety of models gallon barrel without pry the lid.USB Rechargeable Battery: Built in rechargeable 1800mAh battery. Can used for 30-40 days or around 4-6 bottles of 5 gallon water once full charged. No need to charge every day.Easy to Use: Simply fasten the small pump on the bottle mouth. One switch operation, totally hassle free even for kids and elders.Note: If the item has a problem kindly message us and give us a chance to fix it before leaving bad comments, Thank you."
https://shopee.ph/Cod-Humidifier-Oil-Scent-10ml-blue-water-Humidifier-ScentScent-i.138629774.2858564390,0,0,Cod Humidifier Oil Scent 10ml blue water Humidifier Scent,Home Appliances,Humidifiers & Air Purifiers,Humidifier Oils,4.7,,"2,800",,39,0,,,0,0,,"Metro Manila, Metro Manila",0,5,No Brand,tcr_mall,"2,200",,38,within hours,19 months ago,"2,300","Metro Manila, Metro Manila",0,0,0,"Eucalyptus,Jasmine,Violet,Ocean,Sakura,Mint,Lavender,Strawberry,Rose,Lemon,Bamboo,Citronella,Eucalyptus and mint,Lily,Green tea,Sandal Wood,Michelia,Peach,Orange",0,0,,,10,2,7,,,"#Contains the following top 5 therapeutic essential oils: #Lavender, #Jasmine, Green Tea,#Sakura,Ocean,#Lemon,#Rose,#Eucalyptus,Bamboo,#Mint Perfect gift set for any occasion100% Pure: No additives, fillers, bases or carriers addedUses: Aromatherapy, Custom Massage and Body Oils, Vaporizers, Diffusers, Oil Burners, Inhalation, # Perfume, Blends, Spa and Home Care, Cleaning ProductsFor external use only #bestseller #preferredseller#Humidifier #oil "
https://shopee.ph/1-meter-heat-shrinkable-tube-i.275364054.3340506453,0,0,1 meter heat shrinkable tube,Home Appliances,Home Appliance Parts & Accessories,,4.9,,,,6,0,30,,0,0,,"Metro Manila, Metro Manila",0,,No Brand,richildvanelectronicshop,"1,200",,45,within hours,5 months ago,,"Metro Manila, Metro Manila",0,0,0,"Black,1mm,1.5mm,2mm,2.5mm,3mm,5mm,6mm,7mm,8mm,9mm,10mm,11mm,12mm,13mm,14mm,15mm,16mm",0,0,,,3,0,1,,,"1 meter shrinkable tubeSize;1mm,1.5mm,2mm 2.5mm,3mm,5mm,6mm,7mm,8mm,9mm,10mm,11mm,12mm,13mm,14mm,15mm,16mm,We cut depends on what customer needs per /meterThis item is brand newThank you for orders"
https://shopee.ph/Astron-GS-188-Heavy-Duty-Single-Burner-Gas-Stove-Stainless-Body-i.125770991.3448704715,0,1,Astron GS-188 Heavy Duty Single Burner Gas Stove Stainless Body,Home Appliances,Large Appliances,Cooktops & Ranges,4.9,,,,371,399,,,7,0,,"Metro Manila, Metro Manila",8,18,Astron,appliancehub,,,44,within hours,21 months ago,,"Metro Manila, Metro Manila",0,0,1,,0,0,,,5,0,2,,,-Heavy duty gas stove-High quality fuel-efficient burner-Durable metal gas ignition controls-Stainless metal gasket and body-Auto-ignition burner-# of burners: 1-Color: silver-400mm x 300mm x 130mm 1.9kg-Warranty: 1 year
https://shopee.ph/Cherry-Ion-Lite-Personal-Air-Purifier-i.55801612.4146595249,0,1,Cherry Ion Lite Personal Air Purifier,Home Appliances,Humidifiers & Air Purifiers,Air Purifiers,4.8,,"1,700",,"1,999","2,300",,,13,0,,"Metro Manila, Metro Manila",3,,Cherry Mobile,cherrymobileph,"10,100",,78,within hours,33 months ago,"52,200","Metro Manila, Metro Manila",0,0,1,"Cotton White,Cosmic Black,Space Grey,Rose Gold,Red",0,0,,,6,3,11,,,Safe from airborne bacteria and viruses through 20 million negative ions (Healthy Anions)Safe air within a 3-ft radius vicinityDestroys pollutants that may cause asthma and allergyEliminates smokes and dust for safe and comfortable breathingRun time: 8 hoursCharge Time: 1.5 hrs.
